id,name,price,date,time
4710705,"15.6"" Ноутбук Acer Aspire 3 A315-57G-53G1 черный [1920x1080, TN+film, Intel Core i5 1035G1, 4 х 1 ГГц, RAM 4 ГБ, SSD 256 ГБ, GeForce MX330 2 ГБ, Wi-Fi, Windows 10 Home]",49999,2021-06-20,00:21:06
4721637,"15.6"" Ноутбук HP Laptop 15s-fq2002ur серебристый [1920x1080, IPS, Intel Core i5 1135G7, 4 х 2.4 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Wi-Fi, DOS]",49999,2021-06-20,00:21:06
4721644,"15.6"" Ноутбук HP Pavilion 15-eg0008ur синий [1920x1080, IPS, Intel Core i5 1135G7, 4 х 2.4 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Wi-Fi, DOS]",49999,2021-06-20,00:21:06
4721649,"15.6"" Ноутбук HP Pavilion 15-eh0023ur синий [1920x1080, IPS, AMD Ryzen 5 4500U, 6 х 2.3 ГГц, RAM 8 ГБ, SSD 512 ГБ, Radeon RX Vega 6 , Wi-Fi, Windows 10 Home]",4999954999,2021-06-20,00:21:06
1655069,"15.6"" Ноутбук Lenovo IdeaPad 5 15ARE05 серый [1920x1080, IPS, AMD Ryzen 5 4500U, 6 х 2.3 ГГц, RAM 16 ГБ, SSD 256 ГБ, Radeon RX Vega 6 , Wi-Fi, DOS]",49999,2021-06-20,00:21:06
5324916,"15.6"" Ноутбук Lenovo IdeaPad 3 15ARE05 серый [1920x1080, IPS, AMD Ryzen 5 4500U, 6 х 2.3 ГГц, RAM 4 ГБ, SSD 256 ГБ, Radeon RX Vega 6 , Wi-Fi, Windows 10 S]",50399,2021-06-20,00:21:06
5324660,"14"" Ноутбук Dell Vostro 3400-4593 черный [1920x1080, WVA (TN+film), Intel Core i5 1135G7, 4 х 2.4 ГГц, RAM 8 ГБ, SSD 256 ГБ, Intel Iris Xe Graphics G7 , Wi-Fi, Windows 10 Home]",50899,2021-06-20,00:21:06
1657461,"15.6"" Ноутбук Acer Aspire 5 A515-44-R744 черный [1920x1080, IPS, AMD Ryzen 5 4500U, 6 х 2.3 ГГц, RAM 16 ГБ, SSD 512 ГБ, Radeon RX Vega 6 , Wi-Fi, BT, UNIX-подобная]",50999,2021-06-20,00:21:06
5326791,"15.6"" Ноутбук Lenovo IdeaPad 3 15IIL05 синий [1920x1080, IPS, Intel Core i5 1035G1, 4 х 1 ГГц, RAM 8 ГБ, SSD 256 ГБ, Intel UHD Graphics G1 , Wi-Fi, DOS]",51499,2021-06-20,00:21:06
5324386,"14"" Ноутбук HP 14s-fq0039ur серебристый [1920x1080, IPS, AMD Ryzen 7 4700U, 8 х 2 ГГц, RAM 16 ГБ, SSD 512 ГБ, Radeon RX Vega 7 , Wi-Fi, DOS]",51899,2021-06-20,00:21:06
